ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score
72,40,10,350,3,3.32,2.33,208.01
61,40,11,350,3,4.42,3.07,191.33
70,40,9,350,4,6.19,2.97,221.69
69,40,8,350,5,3.96,2.25,225.09
48,40,8,350,5,7.47,3.55,190.64
62,40,9,350,5,8.81,4.01,226.23
54,40,7,350,5,8.01,2.5,196.38
53,40,8,350,4,5.37,2.77,181.62
61,40,9,350,5,5.27,2.48,212.16
46,40,8,350,5,5.69,1.9,175.39
53,40,18,350,5,4.77,4.21,219.72
62,40,10,350,4,4.77,4.33,212.59
50,40,14,350,3,7.55,3.41,177.7
50,40,9,350,5,8.64,4.08,200.72
53,40,13,350,5,8.84,2.06,202.81
47,40,8,350,4,3.19,2.76,166.66
48,40,9,350,4,3.52,2.25,167.95
72,40,18,350,4,5.38,2.91,240.31
64,40,12,350,4,5.27,3.01,213.33
52,40,17,350,5,6.99,3.12,211.78
54,40,10,350,4,5.04,3.52,191.11
66,40,18,350,3,8.73,3.0,217.67
64,40,13,350,4,7.87,3.85,222.2
52,40,17,350,4,7.71,2.33,194.59
49,40,17,350,5,5.21,2.48,200.08
47,40,7,350,3,4.57,3.53,157.17
60,40,12,350,4,9.0,1.62,200.38
62,40,18,350,3,7.86,4.09,214.42
71,40,13,350,5,8.41,2.0,240.68
61,40,12,350,3,5.05,2.86,192.44
65,40,11,350,3,7.66,2.18,197.9
53,40,11,350,5,6.24,2.27,198.15
54,40,14,350,3,8.91,4.06,191.21
60,40,7,350,5,3.98,3.47,210.97
73,40,10,350,4,4.74,2.92,228.2
70,40,14,350,4,3.98,2.98,228.26
58,40,12,350,4,5.54,3.54,203.7
53,40,17,350,5,4.13,4.03,216.4
51,40,14,350,5,6.54,3.97,208.87
46,40,9,350,4,7.75,2.18,167.2
47,40,18,350,4,7.72,3.53,192.36
68,40,18,350,5,7.18,2.8,246.19
59,40,11,350,4,8.59,2.37,200.37
75,40,10,350,5,8.57,3.36,251.94
60,40,17,350,4,8.15,3.72,220.0
70,40,18,350,5,7.43,3.89,256.86
64,40,12,350,4,3.99,3.97,217.55
49,40,12,350,3,6.1,1.68,161.02
66,40,10,350,4,6.87,4.47,223.91
66,40,12,350,5,6.98,2.86,231.76
67,40,18,350,3,3.58,3.47,217.67
75,40,9,350,5,3.88,4.09,249.98
53,40,9,350,4,8.12,3.43,189.61
69,40,13,350,3,5.35,2.07,207.14
54,40,7,350,3,6.72,4.16,177.74
72,40,7,350,3,7.09,4.35,217.77
56,40,11,350,4,7.99,2.43,193.71
64,40,7,350,3,5.77,2.49,188.89
51,40,10,350,3,8.96,4.3,179.32
48,40,10,350,4,7.79,3.16,178.77
48,40,11,350,4,5.12,2.55,174.56
65,40,7,350,4,5.95,4.42,215.49
75,40,9,350,4,6.61,2.74,231.5
52,40,13,350,5,3.27,2.81,199.72
66,40,8,350,4,3.65,2.34,205.48
73,40,11,350,4,3.94,3.81,234.19
55,40,13,350,5,3.73,4.33,215.15
54,40,15,350,4,8.6,2.38,196.57
46,40,11,350,4,3.89,3.08,172.12
75,40,8,350,4,7.22,2.7,230.13
55,40,13,350,4,6.37,3.98,202.23
70,40,8,350,3,5.65,2.11,201.22
62,40,13,350,5,7.35,1.9,219.83
74,40,14,350,5,6.21,3.88,257.39
64,40,17,350,3,6.57,3.13,210.39
50,40,14,350,3,5.28,2.85,172.43
73,40,7,350,4,3.99,2.59,220.5
53,40,17,350,3,4.1,2.4,180.38
74,40,17,350,3,5.68,4.31,237.66
75,40,14,350,4,4.3,2.25,235.16
71,40,18,350,5,8.93,2.39,251.94
53,40,13,350,3,4.67,1.94,171.46
61,40,14,350,5,5.32,2.2,219.2
47,40,8,350,3,8.6,3.96,165.06
70,40,8,350,3,5.52,3.38,208.26
63,40,11,350,5,8.62,4.26,233.04
73,40,10,350,3,5.12,2.81,214.54
68,40,9,350,4,3.29,4.41,222.82
58,40,13,350,4,4.18,4.25,208.15
70,40,7,350,3,3.46,2.31,198.6
70,40,8,350,5,3.38,4.19,237.64
52,40,14,350,4,5.67,3.14,192.12
61,40,13,350,4,5.21,1.85,202.01
49,40,9,350,4,7.91,2.93,178.02
57,40,17,350,3,6.84,2.4,191.51
47,40,13,350,3,6.82,2.02,161.04
54,40,8,350,3,4.04,4.1,176.63
74,40,7,350,5,7.99,2.86,241.29
59,40,14,350,4,5.81,1.85,199.99
63,40,7,350,3,5.47,2.03,183.87
74,40,15,350,5,8.8,3.62,260.05
69,40,14,350,4,8.45,1.63,222.66
48,40,10,350,5,5.4,2.17,184.36
68,40,18,350,4,8.09,3.3,236.45
67,40,14,350,3,3.26,3.49,210.63
63,40,12,350,4,8.66,3.15,215.13
70,40,8,350,5,8.89,2.0,230.41
57,40,7,350,3,5.38,2.67,174.53
69,40,14,350,4,3.34,3.33,227.49
69,40,16,350,3,3.53,1.69,208.45
58,40,14,350,3,8.61,1.61,185.7
55,40,10,350,3,6.96,4.16,185.25
53,40,14,350,5,6.55,2.61,205.5
46,40,17,350,4,4.19,1.73,175.07
49,40,16,350,5,8.95,3.54,207.82
49,40,12,350,4,8.18,3.04,184.03
56,40,8,350,3,8.66,3.54,182.05
51,40,7,350,3,6.33,3.85,169.2
61,40,8,350,5,3.63,2.53,209.2
64,40,14,350,3,5.33,2.75,201.95
58,40,17,350,4,5.97,2.89,209.0
60,40,10,350,4,3.83,4.02,205.68
51,40,12,350,4,8.6,3.48,191.19
68,40,7,350,5,3.51,4.39,232.88
71,40,7,350,3,8.38,2.83,208.25
53,40,8,350,4,3.97,2.9,181.05
55,40,7,350,3,3.64,3.51,173.36
72,40,11,350,5,6.13,1.53,234.63
65,40,12,350,4,7.98,4.03,223.75
69,40,7,350,3,7.38,3.95,209.35
56,40,9,350,3,6.57,4.33,186.28
67,40,10,350,5,7.14,3.55,234.52
48,40,12,350,4,3.6,1.7,170.07
53,40,10,350,5,7.28,2.01,195.93
73,40,9,350,5,3.72,4.13,245.77
57,40,18,350,4,5.53,3.52,211.72
56,40,14,350,5,7.27,4.23,221.74
56,40,11,350,4,4.42,1.99,187.91
68,40,14,350,4,3.68,1.84,217.26
53,40,8,350,5,3.9,3.38,197.09
50,40,10,350,4,6.32,2.86,180.0
73,40,18,350,4,7.04,4.02,250.26
55,40,9,350,3,5.21,2.47,172.38
57,40,12,350,5,7.37,2.07,208.37
62,40,15,350,5,7.86,4.13,236.31
72,40,10,350,4,7.16,2.88,228.08
55,40,14,350,5,4.78,3.01,210.4
47,40,9,350,4,6.24,1.82,165.91
75,40,9,350,5,8.44,3.63,251.63
62,40,14,350,4,5.27,3.84,217.15
47,40,12,350,3,3.91,3.17,163.1
52,40,18,350,5,8.69,3.41,216.71
68,40,15,350,4,7.73,4.44,237.4
69,40,10,350,5,5.71,3.51,237.25
51,40,9,350,3,5.12,4.32,174.15
47,40,11,350,3,3.25,2.58,157.45
67,40,16,350,5,5.17,4.0,245.51
52,40,12,350,4,4.82,1.96,181.25
74,40,12,350,3,4.5,1.7,213.27
74,40,13,350,4,4.4,4.36,243.3
75,40,13,350,4,6.0,3.33,241.12
49,40,14,350,3,6.33,2.57,169.69
51,40,13,350,5,5.59,1.89,194.54
74,40,13,350,4,8.59,2.39,236.08
49,40,18,350,5,3.77,3.9,208.46
60,40,14,350,5,4.19,2.66,218.6
54,40,11,350,5,6.14,2.84,203.41
70,40,15,350,4,5.9,4.22,238.75
59,40,16,350,4,4.78,1.73,201.79
53,40,18,350,5,6.74,1.76,207.74
53,40,15,350,5,7.08,2.31,206.01
68,40,12,350,3,6.85,3.46,212.52
48,40,17,350,4,6.34,3.97,193.99
52,40,10,350,3,5.97,1.68,163.91
64,40,17,350,3,8.9,3.15,212.67
54,40,13,350,3,8.65,2.52,180.57
61,40,12,350,3,8.02,2.04,190.58
59,40,15,350,4,4.9,1.8,200.58
52,40,11,350,5,4.61,4.28,205.82
48,40,13,350,4,7.42,2.14,177.82
71,40,10,350,3,5.87,1.88,205.7
47,40,18,350,5,8.49,3.87,208.39
47,40,16,350,3,4.72,1.58,161.74
69,40,13,350,5,6.07,3.71,243.86
74,40,12,350,5,5.45,1.99,242.59
69,40,11,350,5,8.29,3.08,238.94
47,40,12,350,4,6.89,3.47,180.96
70,40,18,350,5,7.01,2.36,247.84
74,40,18,350,3,8.09,3.49,236.99
69,40,10,350,4,8.85,3.29,225.53
66,40,8,350,4,8.32,2.94,213.2
70,40,7,350,3,8.35,3.25,208.45
59,40,9,350,5,8.53,2.34,210.11
57,40,17,350,3,3.98,2.56,189.75
68,40,7,350,5,4.85,4.04,232.16
58,40,10,350,3,4.07,2.62,180.31
54,40,11,350,5,4.21,1.77,195.59
60,40,13,350,3,7.69,3.5,198.08
63,40,17,350,3,4.64,2.92,205.26
49,40,10,350,5,4.25,1.67,182.62
65,40,14,350,4,6.82,4.39,228.13
48,40,7,350,5,4.26,2.74,181.38
52,40,15,350,4,7.29,4.09,200.7
63,40,15,350,5,5.15,4.27,236.72
68,40,10,350,4,3.43,1.67,209.21
55,40,16,350,5,3.74,2.99,212.75
72,40,7,350,4,8.34,4.1,230.92
46,40,14,350,3,7.19,4.2,173.24
73,40,8,350,4,7.55,2.42,224.57
54,40,10,350,5,4.38,2.66,199.05
67,40,15,350,4,3.19,3.77,227.26
47,40,7,350,3,8.78,2.5,155.28
48,40,17,350,4,6.76,4.49,197.31
73,40,14,350,4,4.31,2.67,233.25
53,40,16,350,4,4.77,2.9,195.51
63,40,8,350,4,6.03,4.18,211.63
57,40,18,350,5,7.52,4.45,232.21
75,40,14,350,4,7.83,3.66,246.4
55,40,10,350,3,3.6,3.95,180.94
50,40,9,350,3,4.7,2.72,162.59
69,40,7,350,5,3.88,2.3,223.59
75,40,10,350,5,3.76,2.59,243.12
75,40,17,350,4,5.81,1.58,237.93
52,40,14,350,5,8.25,3.04,207.36
47,40,17,350,3,5.66,2.18,167.72
56,40,16,350,3,8.17,3.52,195.2
50,40,17,350,3,7.88,1.78,173.96
54,40,14,350,4,6.93,2.51,194.03
58,40,16,350,5,3.47,4.0,224.63
52,40,8,350,5,7.14,1.68,188.37
55,40,17,350,4,8.18,3.13,205.98
47,40,18,350,5,8.33,2.8,202.21
46,40,10,350,5,3.86,3.75,187.55
75,40,14,350,4,8.08,2.28,238.85
47,40,10,350,4,4.22,3.15,173.25
70,40,15,350,4,4.62,2.36,227.07
63,40,15,350,3,4.66,2.23,197.96
47,40,9,350,3,6.7,3.96,165.01
60,40,8,350,4,5.08,2.14,192.81
71,40,9,350,4,5.82,2.44,220.5
67,40,17,350,3,5.79,2.05,210.0
57,40,15,350,5,7.52,2.45,215.79
72,40,8,350,4,5.3,3.96,229.02
48,40,15,350,4,8.97,3.3,189.23
71,40,15,350,4,7.47,4.2,242.24
58,40,9,350,3,8.37,2.76,183.39
75,40,7,350,4,3.35,1.87,220.14
46,40,7,350,3,3.97,1.99,145.79
63,40,13,350,5,3.86,2.57,222.51
53,40,7,350,3,3.41,3.81,170.54
52,40,7,350,5,6.54,2.96,193.32
60,40,18,350,5,8.9,1.91,225.61
73,40,18,350,4,8.54,4.35,253.52
52,40,8,350,5,3.7,2.82,191.6
75,40,14,350,3,4.09,2.68,223.99
58,40,10,350,5,3.55,2.28,204.71
71,40,8,350,3,4.19,2.99,206.97
52,40,16,350,5,4.71,4.41,215.22
48,40,10,350,4,6.06,4.18,182.91
60,40,16,350,3,5.14,2.91,197.52
52,40,8,350,5,5.17,1.66,186.42
55,40,18,350,5,6.94,1.78,212.33
74,40,12,350,4,8.25,3.26,238.96
74,40,13,350,3,8.04,2.88,224.94
58,40,16,350,5,5.44,2.1,215.74
51,40,9,350,3,6.09,1.81,160.9
59,40,12,350,4,7.2,1.95,198.42
69,40,9,350,5,7.6,3.31,236.17
48,40,17,350,4,7.67,2.63,187.67
75,40,10,350,5,4.32,2.44,242.8
59,40,11,350,5,6.05,4.12,221.28
71,40,16,350,5,7.86,3.92,256.14
67,40,18,350,4,7.08,2.98,231.56
73,40,9,350,5,7.21,2.65,240.66
66,40,12,350,4,6.72,3.28,220.49
63,40,12,350,5,4.61,2.46,220.87
63,40,16,350,4,3.59,2.69,214.67
71,40,8,350,3,5.76,2.08,203.3
60,40,14,350,5,8.24,4.32,231.73
55,40,17,350,3,8.19,2.09,186.72
67,40,10,350,4,7.88,3.66,222.43
46,40,7,350,3,4.77,2.0,146.59
56,40,7,350,3,6.64,3.63,178.97
72,40,18,350,4,7.8,3.67,246.85
51,40,8,350,5,4.96,4.0,197.28
73,40,13,350,4,6.61,1.71,228.26
65,40,8,350,5,4.33,3.55,224.19
47,40,12,350,3,8.15,1.54,157.85
61,40,16,350,5,4.46,1.58,218.33
74,40,15,350,4,5.39,4.03,245.79
49,40,7,350,3,8.02,3.97,167.15
69,40,7,350,4,7.53,3.24,218.88
72,40,8,350,5,8.52,4.27,247.16
69,40,14,350,4,4.1,3.77,230.68
62,40,8,350,3,8.62,2.42,188.57
68,40,11,350,4,6.85,3.0,221.61
75,40,11,350,5,8.82,3.19,252.93
52,40,14,350,4,8.3,1.89,187.52
46,40,7,350,4,8.11,3.09,169.24
61,40,9,350,4,8.93,4.4,212.99
73,40,7,350,4,6.68,3.99,230.9
55,40,13,350,3,7.99,1.58,176.8
47,40,10,350,4,5.81,2.39,170.44
47,40,18,350,5,4.19,3.54,202.53
46,40,11,350,4,4.59,2.52,169.61
64,40,15,350,4,6.28,3.17,220.31
64,40,13,350,3,7.94,3.26,205.54
54,40,16,350,4,3.53,4.33,204.56
66,40,9,350,3,3.77,3.06,197.96
65,40,16,350,5,4.25,3.2,235.85
71,40,11,350,5,7.55,3.42,244.46
64,40,9,350,4,4.38,2.57,204.88
73,40,7,350,4,6.09,3.34,226.69
48,40,18,350,4,8.44,1.71,184.91
54,40,12,350,4,7.06,3.1,194.05
46,40,16,350,3,6.65,4.18,176.06
52,40,18,350,3,3.55,2.0,177.18
62,40,8,350,3,5.51,3.73,193.07
69,40,18,350,5,3.49,2.82,245.01
61,40,14,350,3,5.19,2.96,196.57
60,40,14,350,5,6.13,3.91,227.45
62,40,13,350,4,4.47,3.0,209.95
67,40,13,350,3,7.49,4.23,217.02
61,40,17,350,4,6.52,2.37,213.02
66,40,15,350,4,5.18,1.97,216.81
54,40,14,350,3,6.56,1.95,177.13
67,40,17,350,3,6.55,1.96,210.2
72,40,10,350,5,7.94,2.04,237.47
56,40,12,350,3,5.38,3.47,185.47
57,40,17,350,3,5.45,4.08,199.69
59,40,13,350,5,6.11,1.65,210.83
71,40,9,350,4,8.13,3.81,230.37
68,40,8,350,5,3.93,1.54,218.91
46,40,12,350,3,3.52,3.09,160.14
62,40,17,350,3,7.91,4.46,214.84
75,40,14,350,3,4.27,1.63,218.24
62,40,16,350,4,5.43,2.85,215.14
70,40,18,350,3,6.25,3.01,224.0
53,40,8,350,5,6.13,1.94,191.04
53,40,8,350,4,8.58,3.95,191.26
47,40,15,350,4,4.98,1.65,174.07
65,40,16,350,5,4.54,2.07,229.75
48,40,17,350,4,5.99,4.16,194.74
63,40,18,350,3,7.55,1.54,201.9
74,40,14,350,5,8.29,4.12,260.68
72,40,8,350,4,3.75,3.99,227.75
71,40,18,350,5,8.93,4.12,261.69
58,40,10,350,5,6.28,1.56,203.19
70,40,9,350,5,8.59,3.41,239.8
61,40,17,350,4,6.77,3.2,217.93
60,40,13,350,4,8.57,1.58,201.47
63,40,17,350,4,7.12,1.78,214.54
53,40,14,350,3,8.35,3.05,182.85
60,40,11,350,4,3.49,3.88,206.29
59,40,9,350,4,3.67,2.32,192.08
74,40,9,350,4,3.32,2.37,224.21
48,40,10,350,5,8.57,3.17,192.95
66,40,14,350,3,3.95,3.84,211.1
68,40,11,350,3,3.27,2.77,203.58
62,40,14,350,5,8.67,3.65,232.64
56,40,8,350,5,6.2,3.77,207.86
61,40,9,350,3,8.93,2.02,186.17
68,40,8,350,5,8.46,2.44,228.2
68,40,9,350,3,4.75,3.51,205.7
50,40,15,350,3,4.36,3.12,174.82
63,40,18,350,4,6.72,1.71,215.49
67,40,9,350,5,5.93,3.85,233.37
54,40,15,350,5,8.52,1.6,205.49
73,40,15,350,4,3.86,1.95,230.49
60,40,14,350,4,5.08,3.9,213.02
67,40,12,350,3,8.01,2.01,203.27
54,40,8,350,3,6.31,1.98,166.78
54,40,7,350,3,3.44,3.55,171.25
49,40,8,350,3,3.9,3.61,163.01
46,40,17,350,4,8.96,3.02,186.78
58,40,11,350,4,3.9,3.81,201.98
72,40,14,350,5,3.93,1.64,238.34
65,40,8,350,5,4.91,4.38,229.41
75,40,8,350,5,4.1,3.71,246.33
69,40,13,350,4,3.56,3.23,225.42
67,40,17,350,4,8.64,2.71,229.78
55,40,11,350,3,8.42,2.36,178.17
55,40,13,350,5,4.92,4.33,216.26
69,40,14,350,3,6.02,3.25,216.13
54,40,9,350,3,8.25,2.26,171.88
69,40,10,350,4,4.71,1.86,213.62
49,40,11,350,5,5.33,2.43,189.62
63,40,15,350,4,7.88,2.26,214.52
70,40,13,350,4,4.69,2.51,224.55
71,40,9,350,5,6.86,3.61,241.46
69,40,12,350,3,3.21,2.27,204.56
46,40,15,350,4,6.16,3.92,185.82
53,40,8,350,3,5.06,3.86,174.08
63,40,15,350,3,6.56,4.07,210.1
58,40,15,350,4,5.25,3.58,208.8
69,40,18,350,4,5.63,1.76,227.62
58,40,13,350,3,4.86,3.54,191.38
64,40,8,350,4,3.26,3.33,206.41
75,40,17,350,3,4.34,3.5,233.99
69,40,13,350,3,7.2,2.09,208.97
54,40,13,350,3,8.17,2.51,180.07
57,40,11,350,4,5.04,3.57,199.54
74,40,8,350,4,8.73,3.81,235.65
59,40,10,350,3,7.52,1.53,179.52
60,40,10,350,3,5.93,3.59,191.81
50,40,12,350,5,4.83,1.78,189.35
50,40,13,350,3,3.78,4.41,178.12
52,40,9,350,4,3.32,3.62,184.07
53,40,10,350,4,8.06,3.34,190.76
59,40,8,350,3,5.66,3.42,185.02
56,40,18,350,5,4.62,3.47,221.84
48,40,18,350,5,3.38,2.77,199.58
51,40,11,350,4,5.13,1.9,177.34
63,40,12,350,4,7.47,2.32,209.34
62,40,14,350,3,8.23,3.38,203.91
70,40,16,350,5,4.56,3.95,251.1
67,40,18,350,3,5.43,3.44,219.22
54,40,8,350,5,3.96,1.7,189.82
50,40,7,350,3,5.23,3.91,166.37
72,40,18,350,4,3.93,3.58,242.74
62,40,15,350,3,7.59,2.71,201.25
55,40,12,350,4,4.83,2.88,192.88
66,40,13,350,3,6.62,2.48,204.2
73,40,14,350,5,3.81,2.56,245.57
74,40,16,350,3,3.52,1.95,220.63
70,40,11,350,4,5.16,3.75,228.56
62,40,13,350,5,6.08,3.71,228.85
62,40,14,350,3,3.83,4.22,204.55
50,40,15,350,5,7.06,3.25,204.86
69,40,10,350,3,3.24,1.57,197.22
52,40,10,350,3,5.51,3.06,171.27
57,40,14,350,3,4.96,3.18,189.01
61,40,17,350,3,5.73,3.7,206.38
63,40,12,350,4,4.3,3.89,215.25
58,40,10,350,3,6.44,4.32,192.11
46,40,18,350,5,6.0,3.24,200.38
63,40,12,350,3,3.2,3.08,196.25
69,40,14,350,5,8.88,2.37,240.63
60,40,8,350,5,5.7,1.63,203.91
70,40,10,350,4,8.81,2.68,224.2
63,40,7,350,3,6.29,3.82,194.73
55,40,18,350,5,5.56,1.97,212.11
63,40,9,350,5,6.26,3.72,224.37
75,40,7,350,5,6.23,2.68,240.78
61,40,9,350,3,3.84,4.16,193.51
47,40,12,350,5,7.04,4.48,200.2
48,40,11,350,5,5.15,1.81,183.82
50,40,7,350,3,7.68,3.89,168.53
70,40,8,350,3,7.4,3.78,212.27
68,40,14,350,5,8.1,2.97,241.14
72,40,13,350,4,3.35,1.86,223.93
71,40,10,350,4,8.94,3.95,233.63
57,40,7,350,5,4.24,4.23,209.07
48,40,11,350,5,5.73,3.13,191.8
64,40,15,350,5,6.14,4.42,240.63
75,40,16,350,5,6.4,3.16,259.08
62,40,18,350,5,3.79,2.29,227.29
68,40,15,350,5,5.89,3.09,241.48
56,40,16,350,3,8.91,3.14,193.74
69,40,12,350,5,7.35,2.69,237.58
66,40,7,350,5,4.14,4.29,228.62
68,40,8,350,5,4.05,1.98,221.51
48,40,17,350,3,6.07,3.53,177.86
47,40,18,350,5,5.3,1.69,193.13
67,40,9,350,5,5.91,3.74,232.73
54,40,7,350,4,6.67,3.81,189.12
46,40,8,350,4,7.94,2.1,165.21
66,40,15,350,4,5.76,3.43,225.59
55,40,9,350,5,4.51,2.67,199.66
54,40,7,350,4,5.45,3.35,185.39
71,40,18,350,3,4.46,2.33,220.64
46,40,7,350,5,8.77,1.83,176.15
61,40,10,350,5,5.19,3.6,220.12
46,40,16,350,5,8.29,1.9,191.52
53,40,17,350,5,7.72,4.25,220.98
58,40,8,350,4,3.43,4.37,199.56
54,40,8,350,4,7.51,3.24,188.4
63,40,11,350,5,7.56,1.94,218.96
50,40,8,350,3,4.88,4.13,169.0
74,40,13,350,5,6.97,3.75,255.65
59,40,17,350,3,4.5,3.01,197.06
69,40,8,350,4,4.4,2.31,212.44
65,40,18,350,4,7.17,2.28,223.41
66,40,18,350,3,6.82,1.93,209.85
68,40,7,350,5,6.47,3.37,229.88
62,40,15,350,4,5.53,4.19,221.08
71,40,14,350,5,3.32,2.4,239.92
60,40,7,350,3,3.19,4.21,187.61
59,40,16,350,4,7.18,2.34,207.46
53,40,7,350,4,5.6,2.26,177.24
68,40,9,350,5,8.7,1.72,226.08
74,40,17,350,3,5.39,2.5,227.19
61,40,16,350,4,6.27,1.99,208.93
54,40,17,350,4,4.48,2.97,199.49
72,40,15,350,3,3.46,1.9,214.29
74,40,7,350,4,8.33,1.65,221.38
63,40,14,350,5,8.79,3.53,234.22
48,40,11,350,4,4.89,3.86,181.74
65,40,7,350,4,6.9,4.21,215.19
53,40,16,350,5,8.54,3.33,214.84
61,40,15,350,4,5.84,2.47,209.52
47,40,16,350,4,6.85,4.17,191.73
73,40,16,350,5,5.38,2.26,248.76
61,40,9,350,5,4.06,4.0,219.61
75,40,9,350,3,7.4,2.37,216.75
68,40,13,350,4,3.46,4.44,230.01
63,40,13,350,3,4.06,3.73,202.43
53,40,11,350,3,3.17,1.94,166.63
70,40,7,350,5,8.23,4.48,242.07
48,40,11,350,5,3.48,3.52,191.91
75,40,7,350,5,8.65,1.67,237.34
46,40,17,350,4,4.63,3.41,184.95
62,40,11,350,4,7.76,2.9,209.02
53,40,10,350,5,8.21,3.49,205.15
49,40,16,350,5,6.55,4.1,208.75
73,40,14,350,4,6.52,3.92,242.36
55,40,10,350,4,7.1,4.22,199.12
72,40,18,350,5,4.21,1.71,245.86
68,40,14,350,5,7.23,2.18,235.88
75,40,7,350,4,5.29,2.08,223.13
62,40,18,350,3,3.23,3.83,208.65
49,40,18,350,4,6.45,3.77,196.82
53,40,16,350,4,7.38,4.33,206.0
74,40,8,350,4,5.87,3.75,232.65
53,40,7,350,4,4.65,2.18,175.9
54,40,18,350,5,4.85,4.33,222.62
75,40,7,350,3,3.81,2.22,209.14
75,40,11,350,3,6.76,3.97,228.61
68,40,15,350,4,7.73,2.73,227.76
59,40,18,350,4,4.9,2.38,208.99
49,40,15,350,4,4.91,3.34,187.82
52,40,13,350,5,8.11,3.77,209.63
70,40,17,350,3,8.49,4.31,231.7
47,40,18,350,3,7.62,3.42,178.25
71,40,14,350,5,3.8,2.31,239.86
56,40,14,350,4,8.29,1.6,194.45
65,40,18,350,3,8.15,4.29,222.26
52,40,16,350,4,8.28,2.09,192.06
73,40,11,350,4,6.85,1.87,225.96
73,40,13,350,3,6.62,2.29,218.14
65,40,8,350,5,6.76,3.63,226.9
51,40,9,350,4,3.36,3.72,182.53
69,40,7,350,5,4.63,2.59,225.92
60,40,12,350,4,6.1,3.4,207.72
61,40,13,350,3,4.22,1.97,188.37
69,40,12,350,3,7.58,3.06,213.08
52,40,12,350,5,3.77,3.65,203.2
69,40,13,350,5,5.9,3.51,242.57
51,40,16,350,3,4.88,4.24,185.48
54,40,7,350,4,7.53,1.53,177.06
59,40,14,350,5,3.6,3.49,220.59
47,40,17,350,3,6.52,1.57,165.08
46,40,8,350,5,4.02,3.81,184.61
53,40,12,350,3,8.24,2.67,177.18
63,40,12,350,3,6.27,1.54,190.42
71,40,13,350,3,4.61,3.01,216.04
52,40,16,350,5,6.75,1.86,202.74
75,40,16,350,3,6.45,3.74,235.6
51,40,10,350,4,8.63,4.02,190.84
60,40,14,350,5,7.11,2.58,220.86
70,40,17,350,3,7.8,3.36,225.7
73,40,12,350,5,3.21,2.88,243.38
66,40,16,350,5,4.94,1.87,231.14
69,40,18,350,3,3.18,3.41,221.25
68,40,9,350,3,4.04,2.19,197.6
67,40,16,350,3,4.13,3.79,216.56
48,40,10,350,5,6.13,2.41,186.4
71,40,15,350,3,5.26,2.45,216.92
47,40,16,350,5,6.13,3.68,201.7
66,40,8,350,5,7.5,1.55,218.0
65,40,8,350,5,6.41,4.02,228.77
63,40,9,350,4,3.41,2.05,198.9
47,40,10,350,5,6.38,1.55,179.63
70,40,13,350,4,5.58,1.73,220.98
74,40,15,350,4,6.37,3.37,242.98
63,40,18,350,3,3.31,2.13,201.28
57,40,12,350,4,5.75,3.17,199.66
66,40,7,350,5,5.1,4.0,227.87
61,40,15,350,3,6.41,3.51,202.52
75,40,11,350,4,6.23,4.0,241.69
46,40,14,350,4,8.73,3.04,181.53
68,40,10,350,5,5.74,3.28,233.84
61,40,18,350,3,5.19,4.29,210.92
66,40,8,350,3,7.92,2.16,195.03
58,40,7,350,4,7.76,2.4,190.76
68,40,12,350,5,5.42,1.67,227.89
46,40,13,350,3,4.51,2.12,157.31
66,40,18,350,5,8.23,2.78,242.76
74,40,10,350,5,3.96,2.43,240.26
61,40,12,350,5,3.57,3.11,219.28
60,40,18,350,3,5.97,2.26,198.06
61,40,11,350,5,4.23,4.39,225.4
69,40,9,350,3,4.65,3.07,205.27
51,40,17,350,4,7.7,1.99,190.52
73,40,12,350,4,3.59,1.99,225.32
57,40,9,350,4,5.48,4.02,199.06
75,40,18,350,5,7.18,2.24,258.04
49,40,11,350,3,7.67,2.37,164.66
71,40,12,350,5,4.72,3.41,243.49
62,40,8,350,5,8.91,3.81,223.48
53,40,7,350,5,4.59,4.22,200.75
71,40,18,350,4,4.08,4.33,244.97
47,40,10,350,5,8.96,2.48,187.28
66,40,16,350,3,7.31,2.95,212.63
71,40,10,350,3,5.39,3.68,215.41
52,40,18,350,5,5.06,3.71,215.03
47,40,16,350,3,7.34,2.26,168.02
53,40,14,350,3,4.97,3.24,180.78
60,40,9,350,3,6.08,3.76,191.19
58,40,13,350,4,6.95,1.99,197.98
50,40,16,350,3,3.92,1.79,168.62
66,40,17,350,5,6.93,3.59,244.41
63,40,13,350,4,6.89,1.7,207.02
61,40,8,350,5,3.97,1.64,204.5
70,40,15,350,4,8.29,2.64,232.06
55,40,16,350,5,7.68,2.09,211.33
61,40,16,350,4,6.45,2.67,212.93
70,40,12,350,5,3.2,4.26,244.72
62,40,15,350,5,4.07,2.11,221.39
69,40,7,350,3,6.08,3.37,204.87
49,40,13,350,5,8.7,1.95,193.48
68,40,16,350,5,3.62,4.19,247.29
51,40,11,350,4,4.09,3.99,188.16
59,40,11,350,5,6.36,2.57,212.82
75,40,9,350,4,7.99,2.31,230.36
54,40,12,350,3,5.02,1.85,171.7
46,40,18,350,5,8.77,4.33,209.1
53,40,18,350,4,6.22,3.44,203.33
73,40,9,350,5,5.18,4.33,248.25
60,40,16,350,5,7.63,3.47,229.8
74,40,15,350,5,3.16,3.16,252.21
66,40,12,350,3,6.41,2.67,203.36
48,40,9,350,5,4.97,2.72,185.35
73,40,18,350,3,8.43,3.19,233.47
