ed_pts,ed_beds,admits,hosp_beds,vents,longest_wait,last_wait,nedocs_score,ambient_noise_db,arrival_velocity,equipment_chaos_index,target
71,40,13,350,3,4.61,3.01,250.0,78.6,0.3,8.0,250.0
52,40,16,350,5,6.75,1.86,229.1,86.1,0.39,0.2,219.8
75,40,16,350,3,6.45,3.74,250.0,77.5,1.42,0.4,250.0
51,40,10,350,4,8.63,4.02,213.3,83.5,0.42,2.4,250.0
60,40,14,350,5,7.11,2.58,250.0,94.0,0.12,1.6,250.0
70,40,17,350,3,7.8,3.36,250.0,89.5,0.34,1.4,250.0
73,40,12,350,5,3.21,2.88,250.0,87.2,0.38,0.2,250.0
66,40,16,350,5,4.94,1.87,250.0,77.5,1.51,2.2,250.0
69,40,18,350,3,3.18,3.41,250.0,83.9,0.34,0.6,250.0
68,40,9,350,3,4.04,2.19,242.9,87.6,0.19,0.6,250.0
67,40,16,350,3,4.13,3.79,250.0,88.1,0.44,2.8,250.0
48,40,10,350,5,6.13,2.41,250.0,81.1,0.47,1.0,250.0
71,40,15,350,3,5.26,2.45,250.0,88.0,1.42,1.4,250.0
47,40,16,350,5,6.13,3.68,249.7,78.5,0.37,2.0,250.0
66,40,8,350,5,7.5,1.55,250.0,90.7,0.13,1.0,240.6
65,40,8,350,5,6.41,4.02,244.1,84.0,0.47,1.6,250.0
63,40,9,350,4,3.41,2.05,235.2,80.7,0.49,1.9,250.0
47,40,10,350,5,6.38,1.55,250.0,79.6,0.4,2.2,250.0
70,40,13,350,4,5.58,1.73,245.9,84.7,0.3,0.1,250.0
74,40,15,350,4,6.37,3.37,250.0,89.8,0.11,0.7,250.0
63,40,18,350,3,3.31,2.13,245.1,84.2,0.2,2.0,250.0
57,40,12,350,4,5.75,3.17,250.0,91.7,0.3,0.2,250.0
66,40,7,350,5,5.1,4.0,250.0,92.7,0.45,1.7,250.0
61,40,15,350,3,6.41,3.51,250.0,86.2,0.48,1.1,226.2
75,40,11,350,4,6.23,4.0,250.0,87.2,0.25,2.9,250.0
46,40,14,350,4,8.73,3.04,215.1,87.4,0.43,0.4,250.0
68,40,10,350,5,5.74,3.28,250.0,93.1,0.23,1.0,250.0
61,40,18,350,3,5.19,4.29,242.4,79.1,0.46,0.7,241.2
66,40,8,350,3,7.92,2.16,250.0,87.8,0.12,1.0,250.0
58,40,7,350,4,7.76,2.4,231.9,76.1,2.3,1.9,218.2
68,40,12,350,5,5.42,1.67,250.0,94.0,0.24,0.5,250.0
46,40,13,350,3,4.51,2.12,177.1,78.2,0.48,0.9,250.0
66,40,18,350,5,8.23,2.78,250.0,88.7,0.34,2.3,250.0
74,40,10,350,5,3.96,2.43,250.0,88.5,0.24,0.6,250.0
61,40,12,350,5,3.57,3.11,250.0,92.7,0.39,2.6,250.0
60,40,18,350,3,5.97,2.26,248.8,88.1,0.26,1.5,243.6
61,40,11,350,5,4.23,4.39,250.0,95.0,0.37,8.5,250.0
69,40,9,350,3,4.65,3.07,234.4,89.5,0.44,2.2,250.0
51,40,17,350,4,7.7,1.99,218.7,84.1,0.34,0.9,245.2
73,40,12,350,4,3.59,1.99,250.0,85.3,0.43,1.4,250.0
57,40,9,350,4,5.48,4.02,236.9,80.0,0.43,9.2,219.2
75,40,18,350,5,7.18,2.24,250.0,86.3,0.2,1.1,250.0
49,40,11,350,3,7.67,2.37,180.6,82.3,0.26,2.4,250.0
71,40,12,350,5,4.72,3.41,250.0,92.0,0.42,1.2,250.0
62,40,8,350,5,8.91,3.81,250.0,84.9,0.45,1.4,250.0
53,40,7,350,5,4.59,4.22,250.0,78.8,0.25,1.2,242.4
71,40,18,350,4,4.08,4.33,250.0,92.6,0.45,2.1,250.0
47,40,10,350,5,8.96,2.48,234.4,75.2,1.33,0.7,250.0
66,40,16,350,3,7.31,2.95,250.0,84.8,0.31,1.3,250.0
71,40,10,350,3,5.39,3.68,250.0,88.2,0.28,0.6,213.9
52,40,18,350,5,5.06,3.71,250.0,84.5,0.43,1.3,227.8
47,40,16,350,3,7.34,2.26,207.6,79.4,0.27,0.4,246.2
53,40,14,350,3,4.97,3.24,216.8,84.8,0.48,2.8,250.0
60,40,9,350,3,6.08,3.76,240.7,85.0,0.45,0.7,188.6
58,40,13,350,4,6.95,1.99,234.9,86.3,0.24,0.8,250.0
50,40,16,350,3,3.92,1.79,179.4,78.5,0.42,2.6,250.0
66,40,17,350,5,6.93,3.59,250.0,88.9,1.12,0.5,245.2
63,40,13,350,4,6.89,1.7,243.9,89.0,0.21,1.0,250.0
61,40,8,350,5,3.97,1.64,226.7,84.5,0.25,0.4,250.0
70,40,15,350,4,8.29,2.64,250.0,91.6,0.38,0.1,250.0
55,40,16,350,5,7.68,2.09,250.0,80.6,0.4,9.1,250.0
61,40,16,350,4,6.45,2.67,248.0,90.6,0.42,2.1,250.0
70,40,12,350,5,3.2,4.26,250.0,95.0,0.32,0.0,250.0
62,40,15,350,5,4.07,2.11,250.0,83.4,0.15,1.8,250.0
69,40,7,350,3,6.08,3.37,250.0,89.5,0.29,9.8,250.0
49,40,13,350,5,8.7,1.95,250.0,86.4,0.27,1.8,233.0
68,40,16,350,5,3.62,4.19,250.0,94.4,2.92,0.5,250.0
51,40,11,350,4,4.09,3.99,222.7,69.3,0.39,8.0,250.0
59,40,11,350,5,6.36,2.57,250.0,83.5,0.18,0.3,180.0
75,40,9,350,4,7.99,2.31,250.0,88.8,0.11,0.7,240.2
54,40,12,350,3,5.02,1.85,176.2,79.6,0.37,0.8,250.0
46,40,18,350,5,8.77,4.33,236.1,95.0,0.23,0.2,250.0
53,40,18,350,4,6.22,3.44,250.0,76.2,0.23,2.2,250.0
73,40,9,350,5,5.18,4.33,250.0,90.9,0.25,1.5,250.0
60,40,16,350,5,7.63,3.47,246.9,90.3,0.22,1.8,246.0
74,40,15,350,5,3.16,3.16,250.0,92.8,0.45,0.8,235.4
66,40,12,350,3,6.41,2.67,236.4,82.4,0.31,2.9,250.0
48,40,9,350,5,4.97,2.72,225.8,79.3,0.39,3.0,250.0
73,40,18,350,3,8.43,3.19,250.0,73.6,0.2,2.7,250.0
49,40,16,350,5,5.26,2.57,234.3,83.8,0.22,2.2,243.5
55,40,16,350,5,4.48,1.97,250.0,78.4,0.14,1.7,250.0
57,40,13,350,3,5.85,3.07,232.5,90.6,1.38,9.9,250.0
59,40,7,350,4,5.43,1.97,250.0,84.2,0.3,2.7,250.0
61,40,18,350,4,6.78,4.18,229.7,80.8,0.26,0.0,250.0
67,40,7,350,5,6.33,3.61,239.8,83.1,0.12,2.7,241.0
68,40,13,350,5,8.88,3.64,250.0,88.0,0.43,0.4,250.0
64,40,14,350,3,6.06,2.94,229.8,82.9,0.26,1.2,250.0
48,40,8,350,5,5.46,3.29,247.6,78.2,0.32,1.6,241.5
63,40,17,350,5,8.39,2.65,250.0,94.0,0.49,2.6,250.0
61,40,17,350,3,7.0,3.19,231.1,75.7,0.29,0.6,250.0
64,40,9,350,4,5.0,2.58,250.0,81.8,0.44,1.3,245.4
48,40,8,350,5,5.03,4.13,250.0,82.0,0.36,7.9,250.0
64,40,18,350,3,7.46,3.09,234.3,88.4,0.47,0.3,250.0
52,40,18,350,5,7.57,2.37,226.9,93.9,0.17,0.8,250.0
64,40,11,350,3,3.28,1.86,250.0,91.0,2.11,7.5,250.0
65,40,9,350,4,8.64,2.67,250.0,80.5,0.24,0.3,250.0
74,40,10,350,3,3.65,3.98,250.0,89.4,0.14,2.7,250.0
70,40,17,350,5,7.26,2.82,250.0,89.3,0.42,7.6,250.0
50,40,11,350,4,5.15,3.11,250.0,86.7,0.23,2.2,205.7
53,40,11,350,5,8.36,3.73,227.8,88.4,0.46,0.4,215.2
48,40,14,350,4,5.81,3.59,194.6,75.3,1.77,2.7,250.0
47,40,9,350,4,3.94,3.56,206.9,78.8,2.57,1.7,250.0
72,40,13,350,5,3.41,4.04,250.0,95.0,0.17,9.3,250.0
52,40,13,350,5,7.04,4.05,250.0,84.9,0.37,9.4,250.0
75,40,15,350,3,6.65,3.64,250.0,78.8,0.22,2.6,243.3
51,40,12,350,4,8.36,3.18,220.2,74.7,0.23,1.2,250.0
53,40,7,350,5,6.61,2.05,230.9,83.2,0.16,2.7,250.0
61,40,7,350,5,4.55,2.35,250.0,83.4,0.37,1.8,237.4
51,40,16,350,4,6.93,3.36,244.1,83.9,0.24,1.0,192.9
53,40,8,350,5,4.19,2.04,225.5,74.1,0.33,0.3,250.0
51,40,14,350,3,5.77,2.63,185.8,81.2,0.47,2.4,226.0
59,40,16,350,5,3.63,4.39,250.0,85.7,0.43,1.3,250.0
58,40,7,350,3,5.83,1.84,210.5,80.1,0.38,2.7,250.0
72,40,11,350,3,5.32,3.34,245.8,84.9,0.34,1.4,250.0
72,40,17,350,4,4.96,4.37,250.0,93.1,0.42,2.5,250.0
59,40,11,350,5,5.05,4.12,250.0,81.0,2.82,0.1,240.0
57,40,12,350,4,5.69,3.42,250.0,86.4,0.29,3.0,221.4
51,40,11,350,3,8.5,2.87,197.4,78.4,0.25,2.5,250.0
48,40,14,350,3,6.97,2.04,206.6,82.8,0.31,1.6,232.8
74,40,11,350,3,8.41,3.76,250.0,87.1,2.6,0.6,250.0
61,40,13,350,3,5.24,1.85,222.5,72.9,2.02,0.3,245.7
68,40,18,350,5,8.12,4.17,250.0,85.2,0.4,2.5,217.2
56,40,13,350,3,3.45,2.53,214.3,90.9,0.47,8.9,250.0
49,40,12,350,4,5.0,1.57,202.5,74.9,1.29,8.4,250.0
49,40,18,350,5,8.67,1.65,213.2,91.0,0.41,1.6,239.2
70,40,11,350,5,4.33,4.29,250.0,84.9,0.31,0.4,250.0
56,40,9,350,4,5.97,2.75,227.4,78.9,0.14,2.6,250.0
66,40,8,350,5,8.19,4.32,250.0,90.5,0.21,7.8,250.0
63,40,16,350,4,7.41,4.46,250.0,95.0,0.33,2.7,250.0
62,40,9,350,3,8.38,1.58,222.8,83.7,0.14,1.0,249.4
58,40,10,350,4,5.63,4.21,248.5,78.7,0.38,2.8,250.0
58,40,14,350,5,7.6,4.18,243.8,90.2,0.36,1.5,213.2
68,40,13,350,5,7.78,1.99,250.0,95.0,1.54,1.6,250.0
50,40,12,350,3,3.32,2.68,202.5,78.5,0.13,2.0,250.0
57,40,8,350,3,3.72,1.95,250.0,83.5,0.42,0.5,241.4
56,40,11,350,4,7.22,3.58,244.2,79.0,0.43,2.0,250.0
49,40,7,350,5,5.31,3.54,233.4,76.8,2.19,1.0,250.0
61,40,11,350,3,7.62,3.78,239.1,79.9,2.29,2.1,250.0
50,40,7,350,5,4.98,3.96,250.0,79.8,0.3,1.1,250.0
56,40,8,350,3,6.44,3.81,214.8,72.4,0.17,2.8,250.0
53,40,10,350,5,5.26,2.57,250.0,85.2,0.35,2.4,250.0
63,40,14,350,5,3.33,1.77,250.0,84.4,0.21,1.9,250.0
57,40,11,350,3,8.09,3.96,250.0,87.1,0.29,1.5,250.0
68,40,14,350,4,4.31,3.22,250.0,82.0,0.38,0.8,226.9
53,40,16,350,4,5.56,3.8,243.0,86.5,0.39,0.4,248.8
59,40,17,350,3,6.42,3.12,218.4,77.9,0.33,0.7,235.6
74,40,7,350,5,3.26,2.2,241.6,94.6,0.39,0.9,250.0
68,40,15,350,4,4.18,1.91,228.2,85.0,0.25,2.4,250.0
70,40,15,350,5,6.65,3.87,250.0,92.4,0.11,1.1,223.2
59,40,12,350,4,6.71,1.78,250.0,81.8,0.24,2.5,235.2
65,40,11,350,4,3.41,2.48,217.7,85.8,1.65,2.3,250.0
48,40,11,350,5,7.89,2.65,222.9,78.7,0.28,1.8,222.4
67,40,18,350,5,4.8,4.16,250.0,87.3,0.34,9.2,250.0
47,40,18,350,3,5.11,3.53,211.9,76.8,0.36,0.2,250.0
64,40,7,350,5,3.42,2.24,228.9,81.6,0.4,1.2,250.0
63,40,18,350,3,5.4,2.75,250.0,92.1,0.35,2.7,250.0
74,40,13,350,4,5.97,4.24,250.0,80.9,0.15,0.4,250.0
63,40,9,350,4,8.75,4.49,250.0,89.8,0.36,2.7,250.0
63,40,8,350,5,5.63,1.95,250.0,91.9,0.44,2.0,232.9
55,40,18,350,3,7.36,4.21,242.2,77.3,0.24,0.7,250.0
64,40,13,350,3,6.28,2.52,219.3,83.7,0.23,9.3,250.0
60,40,15,350,4,3.41,4.02,245.4,77.7,0.16,2.2,221.6
63,40,18,350,5,4.69,3.89,250.0,85.6,0.48,2.1,250.0
46,40,14,350,5,3.71,3.19,211.5,91.8,0.27,1.8,250.0
48,40,9,350,3,8.92,4.24,250.0,74.3,0.47,0.9,250.0
67,40,11,350,3,3.29,4.2,242.2,77.0,0.33,0.5,206.2
65,40,9,350,4,4.35,3.3,250.0,82.8,0.35,2.7,235.7
51,40,15,350,3,3.51,2.05,199.5,79.9,0.46,0.3,250.0
59,40,9,350,4,3.36,4.47,221.0,78.5,0.41,8.0,250.0
57,40,16,350,4,6.86,3.65,246.6,83.3,0.12,2.8,243.6
50,40,15,350,5,4.08,3.14,242.6,92.4,0.11,1.3,234.3
66,40,11,350,3,5.71,3.96,232.0,90.3,2.94,2.6,250.0
60,40,16,350,4,3.55,3.56,228.1,76.0,1.33,1.6,250.0
70,40,9,350,5,3.77,2.42,250.0,93.3,0.36,1.9,250.0
54,40,17,350,5,8.23,2.76,250.0,83.8,0.4,1.1,250.0
69,40,12,350,4,7.52,3.13,250.0,95.0,0.34,1.2,250.0
74,40,16,350,3,7.72,2.7,250.0,85.0,0.31,2.4,250.0
67,40,15,350,4,4.59,3.38,241.4,90.1,0.47,1.2,250.0
64,40,11,350,5,6.79,3.08,250.0,88.3,0.23,1.1,249.0
64,40,8,350,3,4.75,2.26,250.0,86.8,0.48,0.0,226.3
51,40,13,350,4,7.84,3.54,241.7,86.6,1.77,0.8,250.0
50,40,13,350,5,5.71,2.09,219.1,88.6,0.18,2.8,250.0
68,40,13,350,4,8.06,3.79,250.0,91.9,0.21,0.5,242.3
72,40,7,350,4,5.78,4.42,250.0,91.7,0.18,2.9,250.0
62,40,7,350,5,7.22,3.56,237.4,90.0,0.27,2.2,250.0
60,40,9,350,4,6.33,3.28,250.0,90.5,0.45,2.2,233.4
62,40,9,350,4,3.45,4.27,250.0,80.1,0.13,9.4,250.0
58,40,8,350,4,7.66,2.79,218.9,80.6,0.25,1.5,235.6
46,40,8,350,4,8.45,3.41,217.5,80.8,0.46,0.1,250.0
52,40,17,350,5,6.02,3.04,226.6,78.1,0.1,0.6,248.2
54,40,10,350,5,7.21,4.38,250.0,75.2,0.23,2.6,250.0
56,40,7,350,5,3.51,3.9,244.6,92.3,0.12,2.4,222.9
59,40,8,350,3,4.83,4.47,238.5,73.1,0.32,2.4,250.0
57,40,11,350,3,3.46,1.95,212.7,76.7,0.34,1.6,250.0
72,40,13,350,5,6.69,3.71,250.0,88.9,0.15,1.0,206.8
62,40,14,350,5,7.38,3.06,250.0,94.4,0.42,9.0,246.2
46,40,13,350,3,8.95,2.65,201.0,72.3,0.2,0.1,206.4
54,40,14,350,3,4.63,3.77,208.4,83.2,0.44,0.1,250.0
48,40,14,350,4,5.8,2.71,203.1,87.7,0.12,1.4,250.0
54,40,18,350,3,3.77,3.19,250.0,85.9,1.01,0.3,250.0
73,40,12,350,5,6.55,2.58,250.0,89.9,0.35,1.0,239.2
72,40,9,350,3,8.95,3.53,236.0,88.4,0.33,7.0,246.8
54,40,10,350,4,7.59,3.04,230.4,82.1,0.34,2.7,250.0
51,40,18,350,4,4.81,3.0,217.4,77.8,0.15,2.4,250.0
53,40,17,350,5,6.08,3.82,250.0,89.8,0.12,0.7,250.0
68,40,14,350,4,7.67,3.77,250.0,75.6,0.13,0.6,250.0
70,40,13,350,5,8.04,1.95,250.0,89.6,0.48,1.2,250.0
59,40,8,350,5,6.63,3.26,250.0,85.1,0.48,2.6,242.0
63,40,15,350,3,7.6,3.09,250.0,89.5,0.21,2.8,250.0
47,40,15,350,4,7.08,1.9,225.7,80.1,0.13,1.2,250.0
73,40,13,350,4,7.91,1.89,250.0,91.1,1.84,1.6,250.0
69,40,18,350,3,7.95,1.88,250.0,82.6,0.49,0.9,250.0
66,40,7,350,4,6.39,3.83,249.5,83.1,0.28,9.0,250.0
59,40,17,350,3,8.45,4.43,250.0,84.1,0.41,2.5,250.0
59,40,12,350,5,8.39,2.03,235.9,85.0,0.18,2.2,250.0
68,40,15,350,5,3.28,3.36,250.0,89.1,0.41,0.7,221.9
51,40,15,350,5,5.48,4.03,250.0,91.6,2.03,0.6,250.0
64,40,17,350,3,6.85,2.11,213.3,78.7,0.5,1.2,250.0
59,40,15,350,3,7.96,4.37,220.1,79.8,0.27,1.1,250.0
70,40,17,350,4,8.7,2.54,250.0,95.0,0.42,1.4,250.0
75,40,13,350,3,5.4,2.66,250.0,88.8,0.44,0.9,250.0
68,40,13,350,5,3.47,2.29,250.0,92.2,0.19,2.8,227.4
74,40,7,350,3,6.13,1.73,250.0,83.9,0.21,1.1,250.0
51,40,11,350,3,4.26,3.49,214.7,72.7,0.22,2.9,250.0
75,40,8,350,5,7.84,2.84,250.0,93.7,0.5,7.1,250.0
63,40,10,350,5,3.82,3.08,250.0,90.8,0.1,1.7,234.8
52,40,18,350,5,7.75,3.79,250.0,78.6,0.46,7.3,250.0
62,40,8,350,4,4.24,4.29,227.3,79.5,0.35,1.3,232.9
73,40,9,350,3,8.51,1.88,250.0,76.7,0.35,2.9,250.0
68,40,16,350,3,5.26,1.73,223.1,81.8,0.27,0.3,250.0
73,40,11,350,5,5.18,2.47,250.0,93.0,0.22,2.9,201.8
54,40,15,350,5,7.71,3.38,250.0,83.7,0.2,0.6,250.0
46,40,13,350,4,8.26,3.67,188.3,83.1,0.4,2.3,250.0
71,40,8,350,4,5.86,3.21,250.0,82.6,0.21,0.5,250.0
71,40,18,350,4,7.34,3.0,250.0,93.8,2.84,1.4,250.0
69,40,8,350,3,6.96,4.35,250.0,90.8,0.37,0.1,250.0
75,40,16,350,4,4.84,2.66,250.0,91.5,0.26,1.0,225.1
57,40,16,350,5,7.61,2.89,246.5,85.5,0.21,3.0,250.0
49,40,9,350,5,6.08,1.61,217.7,85.5,0.36,1.8,237.2
53,40,12,350,5,4.09,4.04,250.0,84.8,0.34,0.9,223.4
48,40,15,350,5,4.88,4.1,225.5,74.4,0.44,2.0,250.0
60,40,8,350,4,3.25,3.09,215.1,82.3,0.12,2.5,250.0
65,40,14,350,4,4.83,4.13,250.0,84.4,0.27,2.1,229.0
75,40,9,350,5,4.48,4.29,250.0,86.8,0.24,1.0,250.0
56,40,7,350,5,4.27,2.45,217.6,85.6,0.31,0.4,250.0
49,40,9,350,5,5.75,1.79,250.0,71.1,0.25,9.4,250.0
67,40,9,350,5,6.03,1.95,250.0,95.0,2.33,2.3,222.3
53,40,15,350,4,7.6,4.17,250.0,83.0,0.29,0.1,221.4
48,40,9,350,3,6.18,3.64,179.3,76.8,0.17,0.1,250.0
58,40,9,350,3,7.56,2.9,216.7,82.6,0.31,1.8,250.0
59,40,14,350,5,4.8,3.33,250.0,81.3,0.5,9.4,250.0
55,40,8,350,5,8.44,4.15,243.2,77.7,0.5,1.1,218.0
59,40,18,350,5,3.41,3.62,250.0,90.0,0.42,2.4,250.0
52,40,14,350,5,6.3,2.38,206.6,87.5,0.46,2.3,238.2
71,40,12,350,4,5.19,4.35,250.0,89.3,0.15,1.7,250.0
50,40,13,350,4,3.38,3.7,223.2,83.2,0.19,0.5,218.6
55,40,11,350,4,6.79,3.38,242.0,88.0,0.2,2.5,248.4
47,40,8,350,5,8.26,2.62,214.0,91.7,0.1,8.8,250.0
56,40,17,350,5,3.33,3.38,236.7,88.3,0.1,0.5,230.6
69,40,14,350,5,8.14,1.92,250.0,95.0,0.21,2.7,250.0
53,40,10,350,5,4.41,2.72,227.3,82.8,0.28,2.9,250.0
63,40,17,350,5,8.8,4.46,250.0,85.4,0.42,1.1,250.0
75,40,13,350,5,8.55,3.46,250.0,91.1,0.44,8.3,250.0
64,40,7,350,4,7.93,3.9,247.6,83.9,0.4,0.4,250.0
70,40,18,350,5,7.79,2.16,250.0,95.0,2.94,1.6,250.0
72,40,10,350,5,8.75,3.23,250.0,91.5,0.47,1.6,216.6
52,40,10,350,4,4.36,1.54,217.6,78.5,0.47,2.3,250.0
51,40,18,350,3,3.22,1.59,203.9,77.6,0.36,2.9,243.8
63,40,14,350,4,5.6,2.39,247.4,89.7,0.27,2.0,250.0
53,40,18,350,4,3.41,2.37,228.3,74.3,0.11,0.7,199.4
57,40,13,350,4,7.77,3.36,241.5,90.3,0.19,7.3,250.0
46,40,12,350,5,5.92,2.15,195.3,86.4,0.33,1.9,247.9
69,40,8,350,3,5.21,3.23,222.4,88.0,0.1,2.5,250.0
63,40,15,350,3,7.7,2.36,236.3,84.1,0.39,8.3,250.0
74,40,10,350,4,5.57,3.39,250.0,90.9,0.11,0.6,185.2
51,40,8,350,3,5.3,3.19,219.0,83.4,0.47,2.7,250.0
57,40,9,350,3,4.03,1.7,181.4,78.1,0.3,9.3,250.0
56,40,8,350,5,4.78,3.05,243.0,85.4,0.15,0.1,240.7
47,40,10,350,5,7.58,3.83,233.2,75.5,0.29,0.2,207.0
65,40,8,350,3,3.86,2.28,238.1,78.7,0.18,2.7,250.0
48,40,13,350,3,5.84,2.31,202.0,81.2,0.22,0.9,214.8
53,40,7,350,5,5.11,3.41,237.8,83.5,0.15,7.7,250.0
50,40,10,350,3,7.1,3.63,208.3,74.5,0.19,2.7,250.0
65,40,14,350,4,8.2,3.97,245.6,91.8,0.14,1.3,235.6
64,40,17,350,3,8.01,3.6,250.0,80.3,0.45,0.9,237.9
56,40,12,350,3,8.18,4.07,229.0,77.5,0.33,1.9,250.0
63,40,7,350,3,4.45,4.39,228.0,91.6,0.11,0.5,250.0
65,40,16,350,4,5.83,3.54,250.0,89.0,0.11,0.4,250.0
54,40,18,350,3,6.11,2.9,250.0,80.6,0.49,1.7,195.9
73,40,7,350,5,8.27,2.62,250.0,84.2,0.23,1.4,250.0
46,40,11,350,4,6.99,2.35,182.6,76.0,0.21,2.5,250.0
72,40,12,350,3,7.03,4.29,250.0,93.9,1.68,2.2,243.7
62,40,9,350,3,4.87,4.46,250.0,81.1,1.9,0.9,250.0
55,40,17,350,3,5.06,4.26,210.8,73.7,0.18,0.6,250.0
74,40,11,350,5,8.24,1.8,250.0,85.5,0.36,2.3,250.0
68,40,18,350,5,4.46,2.56,250.0,89.7,0.29,1.3,229.7
54,40,13,350,5,5.97,4.46,250.0,82.1,0.25,2.7,236.8
59,40,16,350,3,3.77,4.39,220.8,83.7,0.29,1.8,229.6
55,40,12,350,3,4.77,2.89,223.6,79.9,0.23,0.8,250.0
56,40,13,350,4,3.33,2.33,218.9,85.6,0.11,2.3,250.0
68,40,15,350,4,6.67,4.41,250.0,95.0,0.1,2.1,219.8
72,40,16,350,5,7.84,2.68,250.0,92.4,0.32,1.3,250.0
54,40,10,350,3,7.72,2.32,210.9,78.0,0.34,2.2,250.0
71,40,8,350,5,7.03,3.41,250.0,89.6,1.75,2.7,250.0
59,40,12,350,5,8.3,3.61,250.0,90.8,0.12,1.6,250.0
56,40,18,350,5,7.63,2.85,250.0,83.3,0.27,0.6,236.2
73,40,14,350,3,6.43,1.98,250.0,84.9,0.39,2.3,231.0
48,40,18,350,4,6.21,3.58,230.0,77.7,0.49,1.2,250.0
51,40,17,350,3,5.06,3.66,217.1,73.8,0.22,8.8,250.0
63,40,18,350,4,3.61,3.85,246.6,80.1,0.43,2.8,210.4
51,40,12,350,4,4.16,2.77,235.6,79.7,0.3,0.7,250.0
47,40,8,350,4,7.15,2.18,194.1,85.1,0.11,3.0,250.0
51,40,12,350,5,7.39,4.28,250.0,84.0,0.25,1.4,247.6
62,40,17,350,4,5.63,4.47,250.0,85.7,1.62,0.5,250.0
58,40,13,350,4,3.53,3.07,239.0,86.8,0.23,1.1,250.0
73,40,7,350,3,3.91,3.78,250.0,83.8,0.18,2.7,250.0
68,40,17,350,5,8.21,4.45,250.0,91.6,0.43,2.1,250.0
69,40,9,350,5,8.81,3.65,250.0,95.0,0.49,2.3,231.2
54,40,16,350,4,7.17,4.2,250.0,73.1,0.39,2.4,241.2
46,40,12,350,5,6.69,2.89,215.8,86.9,0.12,2.8,250.0
70,40,9,350,3,7.02,3.65,227.0,89.2,0.41,0.5,250.0
74,40,7,350,3,7.53,2.04,250.0,95.0,0.16,1.9,249.8
66,40,11,350,5,3.77,3.16,250.0,90.5,0.15,0.1,250.0
63,40,15,350,3,7.39,2.19,240.8,85.7,0.45,2.2,250.0
60,40,12,350,3,5.1,4.06,250.0,79.8,0.2,2.8,238.8
73,40,18,350,3,7.1,2.7,250.0,87.1,0.44,2.5,233.8
53,40,10,350,4,5.91,3.77,226.0,76.1,0.48,1.9,250.0
51,40,11,350,4,4.01,3.67,218.4,82.1,2.8,8.2,250.0
67,40,18,350,3,6.03,2.34,238.2,81.8,0.2,1.8,233.6
46,40,15,350,4,6.32,3.12,250.0,74.3,0.14,0.9,250.0
53,40,18,350,5,4.63,2.55,224.3,91.5,0.17,2.1,250.0
53,40,15,350,5,4.2,3.09,250.0,82.3,0.25,0.2,218.8
60,40,14,350,4,3.23,2.92,250.0,81.4,0.18,0.4,240.8
46,40,13,350,3,5.54,2.85,214.3,66.0,0.38,2.7,250.0
54,40,12,350,4,8.18,3.14,236.7,86.4,0.47,8.4,250.0
65,40,13,350,3,3.72,2.67,239.4,90.5,0.2,8.2,250.0
65,40,13,350,4,5.72,2.5,248.3,87.6,0.16,2.4,210.2
67,40,9,350,3,6.57,3.67,250.0,72.9,0.45,2.7,250.0
56,40,7,350,4,5.22,2.24,199.4,84.3,0.29,2.3,250.0
53,40,10,350,3,6.56,3.04,250.0,75.6,0.28,7.4,250.0
75,40,10,350,3,8.96,2.37,250.0,81.3,1.72,1.4,250.0
52,40,18,350,4,8.62,2.08,234.7,78.6,0.16,1.8,239.0
68,40,12,350,3,6.6,4.3,234.4,89.3,0.34,2.8,250.0
53,40,15,350,4,5.36,3.32,230.3,85.4,0.3,0.1,244.0
66,40,17,350,3,6.96,3.73,250.0,77.5,1.86,0.4,250.0
48,40,15,350,5,3.91,2.53,239.2,78.0,0.41,2.9,233.3
65,40,14,350,3,3.4,3.05,250.0,75.6,0.33,8.4,250.0
51,40,8,350,3,6.43,4.35,217.0,82.0,0.24,2.3,250.0
46,40,8,350,5,3.21,3.85,216.8,73.5,0.49,0.1,244.4
67,40,16,350,3,4.93,2.07,240.0,89.6,0.44,1.5,204.6
57,40,14,350,3,8.4,4.05,236.7,83.1,0.31,2.1,242.6
49,40,14,350,3,5.69,2.78,192.8,76.2,0.24,0.3,250.0
59,40,18,350,5,5.58,2.93,230.6,94.2,0.36,2.3,250.0
61,40,16,350,4,8.81,1.93,245.8,76.7,0.24,1.9,221.2
60,40,11,350,5,5.17,4.05,250.0,91.8,0.12,1.3,250.0
46,40,13,350,4,5.92,1.58,211.0,78.9,0.15,2.3,229.5
61,40,14,350,3,4.6,4.33,250.0,74.0,0.16,2.8,250.0
48,40,10,350,5,3.37,3.36,219.2,75.9,0.46,1.6,250.0
62,40,7,350,5,7.88,3.21,245.6,91.5,0.5,1.9,250.0
66,40,18,350,5,7.14,1.98,250.0,86.9,0.3,0.0,250.0
70,40,10,350,4,3.91,3.17,250.0,83.7,0.42,1.3,250.0
59,40,15,350,4,8.78,2.54,246.5,79.6,0.48,2.8,233.7
75,40,17,350,4,4.36,3.67,250.0,91.0,0.22,9.5,250.0
52,40,14,350,4,7.41,2.43,216.7,72.0,0.14,0.8,250.0
57,40,7,350,4,7.5,4.19,231.8,87.6,0.26,1.4,217.7
68,40,14,350,5,7.78,3.31,250.0,90.0,0.12,1.7,239.4
