Date,Hospital_Type,Daily_Status_Label,Simulated_Month,Tourist_Season_Phase,Total_Patient_Volume,NEDOCS_Total_Score,NEDOCS_Param_1_ED_Total_Beds,NEDOCS_Param_2_Hospital_Total_Beds,NEDOCS_Param_3_ED_Patients_Count,NEDOCS_Param_4_Patients_Waiting_Admit,NEDOCS_Param_5_Longest_Wait_Minutes,NEDOCS_Param_6_Admitted_Waiting_Count,NEDOCS_Param_7_ED_Respirators_In_Use,Average_Wait_Time_Mins,Bed_Occupancy_Rate_%,Active_Doctors_On_Shift,Active_Nurses_On_Shift,Dominant_Chief_Complaint,High_Acuity_ESI_1_2_%,Average_Patient_Age,Pediatric_Patient_%,Geriatric_Patient_%,Total_Tourist_Patient_%,Medical_Tourist_Patient_%,Leisure_Tourist_Patient_%,Air_Quality_Index_AQI,Weather_Condition,Avg_Temperature_C
12/11/2006,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),96,4,15,60,28,3,40,1,2,10,49.1,7,22,Routine Health Checkup / Minor Elective Ailment,7.5,55.9,20.8,21.9,2.8,1.7,1.1,119,Clear / Sunny & Pleasant,23.2
12/12/2006,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),341,18,60,850,136,2,24,1,11,12,55.9,36,132,Routine Health Checkup / Minor Elective Ailment,18.9,51.4,23.1,19.3,6.6,3.1,3.5,78,Clear / Sunny & Pleasant,24.1
12/12/2006,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),155,63,15,60,49,15,292,10,3,146,83,8,15,Allergies / Minor Respiratory,5.9,42.4,27.5,28.1,2,1.3,0.7,351,Moderate Smog,39.2
12/13/2006,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),473,95,60,850,139,67,447,51,18,149,91,39,112,Viral Fever / Influenza,19.5,44.2,13.7,21.7,7.1,4.3,2.8,185,Pleasant Haze,29.2
12/13/2006,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),65,49,15,60,22,2,46,1,1,23,60.8,12,24,Routine Health Checkup / Minor Elective Ailment,2.5,56.5,14.6,16,2,1,1,142,Clear / Sunny & Pleasant,26
12/14/2006,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),338,46,60,850,120,3,76,1,10,19,65.7,35,127,Routine Health Checkup / Minor Elective Ailment,16.7,53.7,22.2,31.8,7.4,5.2,2.2,96,Clear / Sunny & Pleasant,23
12/14/2006,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),57,26,15,60,21,1,63,0,4,21,62.3,8,19,Routine Health Checkup / Minor Elective Ailment,8.9,42.5,20.5,32.1,6,2.7,3.3,74,Clear / Sunny & Pleasant,25.5
12/15/2006,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),316,2,60,850,108,0,76,0,15,38,65.7,52,112,Routine Health Checkup / Minor Elective Ailment,22.5,32.7,19.5,19.3,19.2,10,9.2,136,Clear / Sunny & Pleasant,31.1
12/15/2006,Small Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),116,68,15,60,38,14,298,9,4,149,91.7,10,27,Viral Fever / Influenza,2.2,48.7,9.7,33.7,5.6,3.8,1.8,274,Warm / Dusty,23.7
12/16/2006,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),408,40,60,850,153,2,48,1,11,24,45.7,54,93,Routine Health Checkup / Minor Elective Ailment,12.6,37.3,26.7,28.5,25.2,12.3,12.9,130,Clear / Sunny & Pleasant,24.9
12/16/2006,Small Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),127,59,15,60,36,11,246,5,1,123,88,9,20,Allergies / Minor Respiratory,3.6,55,27,31.3,2.8,1.1,1.7,348,Pleasant Haze,31.3
12/17/2006,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),227,7,60,850,72,3,38,1,8,19,61.1,53,133,Routine Health Checkup / Minor Elective Ailment,23.9,34.9,26.8,35.3,19.6,8.2,11.4,95,Clear / Sunny & Pleasant,30.2
12/17/2006,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),129,70,15,60,40,13,266,8,1,133,82.2,12,27,Gastrointestinal Infection,8.6,42.1,20.3,12.4,5.8,3.8,2,351,Warm / Dusty,28.3
12/18/2006,Big Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),438,70,60,850,156,60,204,44,13,102,88.4,47,93,Orthopedic / Minor Trauma,22,47.7,27.3,27.7,24.3,13.7,10.6,289,Light Rain / Humid,29.2
12/18/2006,Small Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),157,64,15,60,44,16,396,12,3,132,88.2,7,15,Allergies / Minor Respiratory,1.1,44.8,24.1,31.7,5.5,2.5,3,180,Warm / Dusty,34.2
12/19/2006,Big Urban (Delhi),Extremely Busy,12,Peak Tourist Season (Oct-Mar),947,119,60,850,359,206,1616,104,20,404,99.6,54,96,Severe Asthma / COPD / Cardiac Crisis,6,28.1,13.9,18,25.1,13.7,11.4,670,Severe Smog / Cold Wave,8.6
12/19/2006,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),82,34,15,60,29,0,192,0,2,48,68.6,11,26,Routine Health Checkup / Minor Elective Ailment,2.5,30.3,14.8,13.2,4.7,2,2.7,126,Clear / Sunny & Pleasant,26.5
12/20/2006,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),563,78,60,850,203,110,336,64,8,112,78.7,53,116,Orthopedic / Minor Trauma,9.9,38.8,8.9,27.1,21.5,14.7,6.8,339,Pleasant Haze,31.6
12/20/2006,Small Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),145,86,15,60,56,28,255,23,1,85,79.6,10,27,Viral Fever / Influenza,7.9,28.2,23.4,33.3,2.2,1.1,1.1,230,Light Rain / Humid,28.6
12/21/2006,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),301,8,60,850,103,1,60,0,10,30,58.5,40,128,Routine Health Checkup / Minor Elective Ailment,9.7,35.6,18.1,26,23.4,11.7,11.7,116,Clear / Sunny & Pleasant,26.7
12/21/2006,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),63,1,15,60,15,0,75,0,1,25,65.1,8,26,Routine Health Checkup / Minor Elective Ailment,8.3,47.9,20.3,20.8,3.3,1.9,1.4,65,Clear / Sunny & Pleasant,24.3
12/22/2006,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),608,52,60,850,220,85,411,49,18,137,78.5,50,101,Gastrointestinal Infection,22.5,55.3,9.7,12.6,21.7,9.7,12,275,Light Rain / Humid,34.5
12/22/2006,Small Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),101,64,15,60,36,13,120,8,3,60,78.7,11,20,Orthopedic / Minor Trauma,6.9,48.8,22.7,23.5,4.4,2.7,1.7,217,Pleasant Haze,19.1
12/23/2006,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),294,1,60,850,106,3,48,2,13,24,56.6,46,93,Routine Health Checkup / Minor Elective Ailment,20.2,43.7,26.4,33,23.5,14.2,9.3,141,Clear / Sunny & Pleasant,21.5
12/23/2006,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),64,39,15,60,18,2,94,1,1,47,55.3,11,28,Routine Health Checkup / Minor Elective Ailment,3.1,54,8.8,33.9,5,2.1,2.9,149,Clear / Sunny & Pleasant,20.6
12/24/2006,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),574,72,60,850,175,46,228,32,8,57,88.4,53,98,Gastrointestinal Infection,9.3,53.8,11.5,22.6,15.8,10.2,5.6,298,Moderate Smog,34.4
12/24/2006,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),141,52,15,60,54,17,183,13,3,61,78.1,9,16,Allergies / Minor Respiratory,1.7,52.2,11.7,34,6,3,3,289,Warm / Dusty,26.2
12/25/2006,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),499,76,60,850,181,88,288,50,8,72,82,54,128,Orthopedic / Minor Trauma,18.9,48.8,14.5,36,19.6,10.7,8.9,290,Pleasant Haze,21.2
12/25/2006,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),61,49,15,60,17,1,108,0,1,27,63,7,15,Routine Health Checkup / Minor Elective Ailment,7.3,32.6,20.9,16.2,6.5,4.2,2.3,148,Clear / Sunny & Pleasant,31.2
12/26/2006,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),484,68,60,850,124,42,270,23,20,90,80.6,54,101,Viral Fever / Influenza,7.3,55.8,21,37.1,4,2.2,1.8,187,Moderate Smog,31
12/26/2006,Small Urban (Delhi),Extremely Busy,7,Off-Peak Tourist Season (Apr-Sep),194,102,15,60,51,23,1101,13,4,367,95.9,6,12,Severe Dengue / Malaria / Cholera Outbreak,6.7,56.6,23.6,29.3,1.5,1,0.5,104,Heavy Monsoon / Waterlogging,35.5
12/27/2006,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),390,19,60,850,127,3,64,1,15,16,64.9,44,129,Routine Health Checkup / Minor Elective Ailment,14,33.2,19.6,18.7,23.7,12.7,11,147,Clear / Sunny & Pleasant,31
12/27/2006,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),139,67,15,60,35,15,292,13,1,73,85.5,8,24,Allergies / Minor Respiratory,5.7,52.5,14,14,1.1,0.6,0.5,247,Light Rain / Humid,22.4
12/28/2006,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),416,42,60,850,155,1,98,0,12,49,51.9,36,103,Routine Health Checkup / Minor Elective Ailment,11.8,41.8,26.8,20.9,23.7,15.9,7.8,129,Clear / Sunny & Pleasant,20
12/28/2006,Small Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),133,90,15,60,34,13,387,9,1,129,92.5,6,20,Gastrointestinal Infection,1.1,28.1,19.8,18.3,1.7,0.8,0.9,193,Light Rain / Humid,24.1
12/29/2006,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),386,41,60,850,147,2,132,1,13,44,71.7,36,106,Routine Health Checkup / Minor Elective Ailment,21.7,43.5,23.5,21.8,12.7,6.6,6.1,147,Clear / Sunny & Pleasant,20.4
12/29/2006,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),73,25,15,60,21,3,108,1,1,27,49,9,24,Routine Health Checkup / Minor Elective Ailment,2.4,48.1,9,13.2,2.1,1,1.1,99,Clear / Sunny & Pleasant,21.5
12/30/2006,Big Urban (Delhi),Extremely Busy,1,Peak Tourist Season (Oct-Mar),848,167,60,850,301,104,812,74,34,406,96.9,52,103,Severe Asthma / COPD / Cardiac Crisis,14.6,55.5,25.4,23.7,27.4,14.3,13.1,866,Severe Smog / Cold Wave,10.8
12/30/2006,Small Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),114,86,15,60,44,13,192,6,2,96,83.7,10,23,Viral Fever / Influenza,8.7,36.2,10.8,36,4.7,3.2,1.5,211,Pleasant Haze,22.1
12/31/2006,Big Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),676,95,60,850,251,86,420,55,9,105,90.8,53,90,Viral Fever / Influenza,12,38.5,22.5,36.9,9.2,6.4,2.8,302,Warm / Dusty,35.3
12/31/2006,Small Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),134,58,15,60,47,18,540,14,4,135,78.8,10,26,Viral Fever / Influenza,3.9,40.9,16.6,30,0.7,0.4,0.3,333,Moderate Smog,19.4
1/1/2007,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),268,44,60,850,71,3,96,2,20,24,55.8,48,127,Routine Health Checkup / Minor Elective Ailment,22.1,36.5,22.4,23.8,21.6,12,9.6,137,Clear / Sunny & Pleasant,24.7
1/1/2007,Small Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),177,78,15,60,63,25,303,21,3,101,83.5,7,25,Gastrointestinal Infection,6.3,31.5,27,35.6,2.1,1,1.1,161,Warm / Dusty,19.4
1/2/2007,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),516,98,60,850,172,54,484,43,15,121,83.1,41,112,Orthopedic / Minor Trauma,25.5,33.2,17.9,30.6,21.1,10,11.1,394,Moderate Smog,35.8
1/2/2007,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),76,18,15,60,30,3,140,2,1,35,53,12,22,Routine Health Checkup / Minor Elective Ailment,8.2,48,27.2,23.7,3.7,1.6,2.1,141,Clear / Sunny & Pleasant,31.4
1/3/2007,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),643,96,60,850,171,56,126,49,15,63,84.9,38,119,Gastrointestinal Infection,17.3,49.3,22.8,33.1,3.1,2,1.1,347,Pleasant Haze,36.7
1/3/2007,Small Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),263,183,15,60,75,46,1584,33,6,528,95.6,7,13,Severe Dengue / Malaria / Cholera Outbreak,5.7,32.8,15.1,24.1,0.1,0.1,0,69,Heavy Monsoon / Waterlogging,26.1
1/4/2007,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),726,117,60,850,193,123,495,88,16,165,98.6,30,75,Severe Dengue / Malaria / Cholera Outbreak,15.1,42.9,13.2,30.1,9.8,4.5,5.3,63,Heavy Monsoon / Waterlogging,33.7
1/4/2007,Small Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),143,73,15,60,46,23,448,16,3,112,85.1,12,22,Viral Fever / Influenza,6.9,35.3,11.7,14.9,5.8,2.5,3.3,365,Warm / Dusty,29.8
1/5/2007,Big Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),1019,188,60,850,391,241,568,136,16,284,96.8,34,79,Severe Asthma / COPD / Cardiac Crisis,11.1,40.4,9,19.9,24.6,15.9,8.7,889,Severe Smog / Cold Wave,13.5
1/5/2007,Small Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),149,72,15,60,47,20,288,14,4,96,77.3,7,21,Allergies / Minor Respiratory,3.2,30.7,19.6,16.7,6.7,3.2,3.5,337,Warm / Dusty,19.3
1/6/2007,Big Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),464,65,60,850,124,60,160,43,8,80,86.5,51,123,Allergies / Minor Respiratory,16.6,42.4,27.5,16.5,5.6,3.6,2,367,Warm / Dusty,28.5
1/6/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),80,16,15,60,30,1,30,0,2,15,64.7,10,20,Routine Health Checkup / Minor Elective Ailment,2.7,35.9,25.8,36,2.9,1.6,1.3,79,Clear / Sunny & Pleasant,23.3
1/7/2007,Big Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),692,77,60,850,226,117,243,63,17,81,76.6,47,99,Viral Fever / Influenza,22.7,45,24.7,30.5,23.3,12.5,10.8,319,Moderate Smog,36.7
1/7/2007,Small Urban (Delhi),Slightly Busy,2,Peak Tourist Season (Oct-Mar),130,64,15,60,39,11,294,8,4,147,78.4,9,17,Allergies / Minor Respiratory,2.2,51.1,10.7,17.7,4.2,2.7,1.5,283,Warm / Dusty,26.4
1/8/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),409,20,60,850,160,1,42,0,19,21,60,37,101,Routine Health Checkup / Minor Elective Ailment,24.9,42.7,20.8,36,22.8,10.6,12.2,135,Clear / Sunny & Pleasant,24.5
1/8/2007,Small Urban (Delhi),Slightly Busy,10,Peak Tourist Season (Oct-Mar),106,88,15,60,28,11,182,7,3,91,85.1,6,15,Allergies / Minor Respiratory,8.3,52.4,11.7,34.3,2,1.2,0.8,327,Light Rain / Humid,33.8
1/9/2007,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),320,7,60,850,88,1,132,0,13,44,43.9,53,119,Routine Health Checkup / Minor Elective Ailment,8.3,32.7,10.3,30.4,14.1,6,8.1,118,Clear / Sunny & Pleasant,27.8
1/9/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),76,7,15,60,21,1,72,0,4,24,55.1,8,17,Routine Health Checkup / Minor Elective Ailment,5.8,38.1,21.9,26.2,2.7,1.7,1,138,Clear / Sunny & Pleasant,27.2
1/10/2007,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),476,97,60,850,127,44,348,29,18,116,88.7,43,111,Viral Fever / Influenza,15.7,35.1,26.9,18.6,26.1,14.7,11.4,371,Moderate Smog,33.9
1/10/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),88,1,15,60,30,1,42,0,2,21,71.1,6,23,Routine Health Checkup / Minor Elective Ailment,1.1,37.4,14.1,30.2,2.6,1.5,1.1,125,Clear / Sunny & Pleasant,24.6
1/11/2007,Big Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),388,35,60,850,113,0,192,0,15,48,52.1,40,99,Routine Health Checkup / Minor Elective Ailment,13.8,47.9,22.9,31.6,6.1,3.2,2.9,76,Clear / Sunny & Pleasant,26.9
1/11/2007,Small Urban (Delhi),Slightly Busy,8,Off-Peak Tourist Season (Apr-Sep),156,65,15,60,43,11,291,7,2,97,81.9,8,26,Viral Fever / Influenza,8.3,33.5,12.5,17.4,1.9,1.1,0.8,321,Warm / Dusty,32.2
1/12/2007,Big Urban (Delhi),Slightly Busy,4,Off-Peak Tourist Season (Apr-Sep),594,69,60,850,232,114,544,84,19,136,84,42,102,Orthopedic / Minor Trauma,18.1,52.6,23.9,16.7,5.2,3.3,1.9,391,Warm / Dusty,29.7
1/12/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),94,28,15,60,33,1,93,0,1,31,70.5,6,19,Routine Health Checkup / Minor Elective Ailment,6.8,31.1,12.2,29.4,1.9,1.1,0.8,114,Clear / Sunny & Pleasant,25.8
1/13/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),406,9,60,850,136,3,100,2,17,25,68.6,49,103,Routine Health Checkup / Minor Elective Ailment,14,43.4,16.5,15.9,14.3,9.9,4.4,124,Clear / Sunny & Pleasant,24.7
1/13/2007,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),47,19,15,60,15,3,86,1,2,43,46.5,6,20,Routine Health Checkup / Minor Elective Ailment,4.8,32.3,17.7,36,2.2,1.5,0.7,124,Clear / Sunny & Pleasant,22.8
1/14/2007,Big Urban (Delhi),Slightly Busy,9,Off-Peak Tourist Season (Apr-Sep),596,69,60,850,229,121,216,106,13,108,76.4,43,117,Gastrointestinal Infection,25.9,28.8,11.4,34.5,4.3,2.8,1.5,237,Light Rain / Humid,30.2
1/14/2007,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),79,26,15,60,26,1,98,0,1,49,55.1,8,22,Routine Health Checkup / Minor Elective Ailment,8.7,46.4,13.4,20.1,5.7,2.7,3,116,Clear / Sunny & Pleasant,24.5
1/15/2007,Big Urban (Delhi),Extremely Busy,11,Peak Tourist Season (Oct-Mar),1028,161,60,850,299,122,1016,80,17,254,95.4,27,76,Severe Asthma / COPD / Cardiac Crisis,9.9,46.9,14.2,18.6,23,12.7,10.3,668,Severe Smog / Cold Wave,4.2
1/15/2007,Small Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),75,30,15,60,26,2,60,1,1,15,46.7,10,18,Routine Health Checkup / Minor Elective Ailment,7.9,30.7,21.1,19.5,2.1,1,1.1,115,Clear / Sunny & Pleasant,31.9
1/16/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),298,41,60,850,97,2,32,1,12,16,69.8,47,121,Routine Health Checkup / Minor Elective Ailment,8.2,38.6,23.4,25.2,19.7,12.2,7.5,61,Clear / Sunny & Pleasant,30.5
1/16/2007,Small Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),78,19,15,60,30,3,63,1,3,21,41.2,6,24,Routine Health Checkup / Minor Elective Ailment,4.8,29.6,12.7,12.3,5.7,3.7,2,74,Clear / Sunny & Pleasant,31.7
1/17/2007,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),334,30,60,850,119,1,30,0,15,10,54.6,35,135,Routine Health Checkup / Minor Elective Ailment,16.6,55.6,8.4,19,17.8,9.7,8.1,116,Clear / Sunny & Pleasant,28.9
1/17/2007,Small Urban (Delhi),Slightly Busy,6,Off-Peak Tourist Season (Apr-Sep),103,84,15,60,31,10,122,8,1,61,89.4,11,25,Viral Fever / Influenza,4.1,54.1,24.3,25.1,0.6,0.4,0.2,210,Pleasant Haze,22.3
1/18/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),239,21,60,850,74,3,105,1,18,35,42.1,42,109,Routine Health Checkup / Minor Elective Ailment,10,47.2,10.1,31,15.7,9.6,6.1,87,Clear / Sunny & Pleasant,31.4
1/18/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),51,27,15,60,18,2,81,1,1,27,54.3,8,25,Routine Health Checkup / Minor Elective Ailment,7.8,47.1,13,35,1.7,0.9,0.8,70,Clear / Sunny & Pleasant,30.3
1/19/2007,Big Urban (Delhi),Slightly Busy,1,Peak Tourist Season (Oct-Mar),444,61,60,850,154,45,216,37,20,72,91.5,46,101,Viral Fever / Influenza,19.7,30.2,10.2,34.6,18,11.5,6.5,260,Moderate Smog,25.1
1/19/2007,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),69,13,15,60,24,2,32,1,4,16,70.2,8,18,Routine Health Checkup / Minor Elective Ailment,4.7,29.2,18.1,33.4,2.9,1.4,1.5,148,Clear / Sunny & Pleasant,24.5
1/20/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),383,12,60,850,104,3,45,1,20,15,57.3,53,135,Routine Health Checkup / Minor Elective Ailment,25,54.7,13.5,29.8,15.3,9.5,5.8,111,Clear / Sunny & Pleasant,24.9
1/20/2007,Small Urban (Delhi),Slightly Busy,5,Off-Peak Tourist Season (Apr-Sep),148,99,15,60,46,26,248,20,1,124,92.6,8,18,Gastrointestinal Infection,4.9,31.7,13.7,28,0.3,0.2,0.1,359,Warm / Dusty,21.1
1/21/2007,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),638,94,60,850,161,83,444,52,11,111,88.9,40,95,Allergies / Minor Respiratory,12.7,53.6,10.9,26.2,14.8,9.8,5,285,Pleasant Haze,20
1/21/2007,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),89,7,15,60,32,2,136,1,1,34,49.4,12,16,Routine Health Checkup / Minor Elective Ailment,6.7,46.2,19,34.5,4.9,3.3,1.6,147,Clear / Sunny & Pleasant,31.2
1/22/2007,Big Urban (Delhi),Slightly Busy,3,Peak Tourist Season (Oct-Mar),564,91,60,850,224,76,294,44,16,147,80.3,38,112,Gastrointestinal Infection,8,31.5,17.1,22.5,20.8,11.4,9.4,349,Warm / Dusty,20.6
1/22/2007,Small Urban (Delhi),Slightly Busy,7,Off-Peak Tourist Season (Apr-Sep),132,77,15,60,52,14,405,8,3,135,79.1,6,17,Viral Fever / Influenza,4,49.5,26.2,26.5,0.8,0.3,0.5,204,Light Rain / Humid,28.7
1/23/2007,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),904,186,60,850,249,160,597,115,24,199,97.8,25,78,Severe Dengue / Malaria / Cholera Outbreak,6.6,57.4,24.2,24.2,7.3,4.1,3.2,80,Heavy Monsoon / Waterlogging,28.9
1/23/2007,Small Urban (Delhi),Extremely Busy,12,Peak Tourist Season (Oct-Mar),194,194,15,60,53,34,660,29,1,165,99.1,7,15,Severe Asthma / COPD / Cardiac Crisis,6.6,29.7,17.4,13.4,3.2,2,1.2,701,Severe Smog / Cold Wave,6.1
1/24/2007,Big Urban (Delhi),Slightly Busy,12,Peak Tourist Season (Oct-Mar),562,80,60,850,218,72,441,42,9,147,88.5,37,128,Gastrointestinal Infection,25.3,41.3,21.2,21.9,14.3,7.1,7.2,381,Warm / Dusty,26.4
1/24/2007,Small Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),52,29,15,60,16,0,100,0,1,25,48.5,9,16,Routine Health Checkup / Minor Elective Ailment,6.4,49.6,15.3,24.2,2.5,1.7,0.8,147,Clear / Sunny & Pleasant,30
1/25/2007,Big Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),955,121,60,850,290,95,1164,61,30,291,96.9,47,118,Severe Dengue / Malaria / Cholera Outbreak,9,47.2,18.2,32.5,8.7,5.8,2.9,156,Heavy Monsoon / Waterlogging,36
1/25/2007,Small Urban (Delhi),Extremely Busy,7,Off-Peak Tourist Season (Apr-Sep),187,183,15,60,60,22,1005,13,6,335,99.5,7,14,Severe Dengue / Malaria / Cholera Outbreak,2,29.6,8.3,31.6,0,0,0,90,Heavy Monsoon / Waterlogging,27.4
1/26/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),338,13,60,850,89,0,39,0,10,13,50,50,98,Routine Health Checkup / Minor Elective Ailment,13.6,42.3,13.2,37.3,18.8,11.1,7.7,140,Clear / Sunny & Pleasant,28
1/26/2007,Small Urban (Delhi),Slightly Busy,11,Peak Tourist Season (Oct-Mar),161,91,15,60,44,17,352,11,4,88,78.9,11,23,Viral Fever / Influenza,5,37.7,24.2,23.3,3.3,2.1,1.2,303,Warm / Dusty,27.4
1/27/2007,Big Urban (Delhi),Not Busy,2,Peak Tourist Season (Oct-Mar),228,29,60,850,79,3,96,2,15,32,47.1,37,107,Routine Health Checkup / Minor Elective Ailment,16.8,29.8,17.6,15.6,24,15.5,8.5,65,Clear / Sunny & Pleasant,23.8
1/27/2007,Small Urban (Delhi),Extremely Busy,9,Off-Peak Tourist Season (Apr-Sep),237,182,15,60,88,35,1503,25,1,501,98.2,7,15,Severe Dengue / Malaria / Cholera Outbreak,3.1,49.1,17.4,23.1,1.4,0.7,0.7,138,Heavy Monsoon / Waterlogging,28.3
1/28/2007,Big Urban (Delhi),Not Busy,10,Peak Tourist Season (Oct-Mar),385,7,60,850,124,1,111,0,18,37,50.9,37,94,Routine Health Checkup / Minor Elective Ailment,14.9,35.4,17.9,13.3,16.2,10.2,6,91,Clear / Sunny & Pleasant,31.9
1/28/2007,Small Urban (Delhi),Extremely Busy,8,Off-Peak Tourist Season (Apr-Sep),219,142,15,60,66,45,1396,38,1,349,99.3,9,27,Severe Dengue / Malaria / Cholera Outbreak,5.9,46.2,23.6,24,2.4,1.4,1,147,Heavy Monsoon / Waterlogging,28.7
1/29/2007,Big Urban (Delhi),Not Busy,3,Peak Tourist Season (Oct-Mar),385,11,60,850,112,3,39,2,10,13,66.1,36,91,Routine Health Checkup / Minor Elective Ailment,11,51.4,26.2,32,23.4,11.8,11.6,74,Clear / Sunny & Pleasant,25.1
1/29/2007,Small Urban (Delhi),Not Busy,4,Off-Peak Tourist Season (Apr-Sep),77,19,15,60,20,0,56,0,4,14,59.3,9,22,Routine Health Checkup / Minor Elective Ailment,8.6,57.2,15.6,30.7,0.8,0.5,0.3,71,Clear / Sunny & Pleasant,24.9
